EMISSAO;FILIAL;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ENTRADA;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.292   ;OLHO GREGO 21                           ;40        ;MARINHO                  ;39;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;I3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.296   ;SUMMER ARABESCO 03/21                   ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;I5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.298   ;FLORA LIGHT 03/21                       ;10        ;MULTICOLOR               ;28;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;I5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.342   ;LANDSCAPE 08/21                         ;10        ;MULTICOLOR               ;6;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;J7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.366   ;CATARINA 12/21                          ;20        ;BEGE                     ;10;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;L2    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.370   ;TOURO 02/22                             ;10        ;MULTICOLOR               ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;L5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.375   ;CAPRICORNIO 02/22                       ;10        ;MULTICOLOR               ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;L5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.384   ;EMMA 02/22                              ;13        ;OFF WHITE                ;8;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;L3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.386   ;ANNA 02/22                              ;40        ;MARINHO                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;L3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.390   ;EMMA 02/22                              ;13        ;OFF WHITE                ;24;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;L3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.395   ;SUZANNA 05/22                           ;10        ;MULTICOLOR               ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;M1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.399   ;FLORES COLORBLOCK 04/22                 ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;L9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.402   ;PAPISA 05/22                            ;09        ;MARROM                   ;11;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;M1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.403   ;ESTRELA 05/22                           ;08        ;ROSA                     ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;M1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.408   ;IPANEMA 07/22                           ;10        ;MULTICOLOR               ;29;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;M3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.77    ;LEQUES MAR 11/19                        ;10        ;MULTICOLOR               ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;DESCONTINUADO            ;B3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.81    ;GRETA 11/19                             ;40        ;MARINHO                  ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;B3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.96    ;COCAR 12/19                             ;10        ;MULTICOLOR               ;28;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.46.98    ;CHEROKEE 12/19                          ;10        ;MULTICOLOR               ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0054  ;DANIELA C12/22                          ;06        ;PRETO                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0061  ;COCAR C12/22                            ;06        ;PRETO                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0062  ;JULIE C 12/22                           ;05        ;VERMELHO                 ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0073  ;PANTANAL 05/23                          ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0074  ;LOBO GUARÁ DO CERRADO 05/23             ;10        ;MULTICOLOR               ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0077  ;AMAZÔNIA INDÍGENA 05/23                 ;10        ;MULTICOLOR               ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0083  ;MUSELLA 11/23                           ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;DESCONTINUADO            ;Q9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0085  ;FLORA LIGHT C12/23                      ;13        ;OFF WHITE                ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0087  ;NEIVA C12/23                            ;10        ;MULTICOLOR               ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0092  ;CAMALOTE C12/23                         ;11        ;LARANJA                  ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0094  ;GRAND MOSQUE C12/23                     ;03        ;AZUL                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0095  ;MARBLE FLOWERS C12/23                   ;35        ;BORDEAUX                 ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0095  ;MARBLE FLOWERS C12/23                   ;89        ;OFF WHITE/AZUL           ;6;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0096  ;EMPODERE-SE C12/23                      ;13        ;OFF WHITE                ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;Q8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0097  ;MATA ATLANTICA C12/23                   ;05        ;VERMELHO                 ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0099  ;CURVAS GEOMETRICAS 02/24                ;10        ;MULTICOLOR               ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0100  ;PATCHWORK BICOLOR 02/24                 ;03        ;AZUL                     ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0101  ;RESILIENCIA 03/24                       ;121       ;PÊSSEGO                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;DESCONTINUADO            ;R6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0103  ;BRISA DE VERAO 03/24                    ;42        ;NUDE                     ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0104  ;ONDULACAO 03/24                         ;03        ;AZUL                     ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0106  ;FORCA DA MATA 04/24                     ;72        ;TURQUESA                 ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0108  ;BRASIL TROPICAL 06/24                   ;C6        ;AZUL/AMARELO             ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;62    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0111  ;DEGRADE 08/24                           ;M3        ;LAVANDA                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S2    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0113  ;PILAR 09/24                             ;H2        ;MARSALA                  ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S10   
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0115  ;MATA ATLANTICA 10/24                    ;05        ;VERMELHO                 ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0118  ;BRASIL ANCESTRAL C 11/24                ;02        ;AMARELO                  ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0119  ;FORCA DA MATA C 11/24                   ;72        ;TURQUESA                 ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0120  ;BRISA DE VERAO C 11/24                  ;04        ;VERDE                    ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0120  ;BRISA DE VERAO C 11/24                  ;42        ;NUDE                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0121  ;ONDULACAO C 11/24                       ;03        ;AZUL                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0121  ;ONDULACAO C 11/24                       ;08        ;ROSA                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0122  ;PRINT SELVAGEM C 11/24                  ;06        ;PRETO                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0123  ;TRAMAS C 11/24                          ;03        ;AZUL                     ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0124  ;FORMA MODULAR C 11/24                   ;40        ;MARINHO                  ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0126  ;PIED GRAFICO C 11/24                    ;03        ;AZUL                     ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0127  ;LISTRADO ATEMPORAL C 11/24              ;40        ;MARINHO                  ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0128  ;PILAR C 11/24                           ;05        ;VERMELHO                 ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0129  ;GEOMETRICO MULTICOLORIDO C  11/24       ;03        ;AZUL                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0129  ;GEOMETRICO MULTICOLORIDO C  11/24       ;04        ;VERDE                    ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0130  ;PYTHON MANDALA C 11/24                  ;16        ;ROSE                     ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0131  ;PYTHON PRINT C 11/24                    ;04        ;VERDE                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0131  ;PYTHON PRINT C 11/24                    ;07        ;CINZA                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0132  ;TEXTURAS C 11/24                        ;02        ;AMARELO                  ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0135  ;O VOO DAS ANDORINHAS C 11/24            ;08        ;ROSA                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;T2    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0136  ;JAGUATIRICA C 11/24                     ;41        ;CARAMELO                 ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;T4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0137  ;LEITURA DA SORTE C 11/24                ;13        ;OFF WHITE                ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;T5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0138  ;MANDALA DA SORTE C 11/24                ;13        ;OFF WHITE                ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;T5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0145  ;ABSTRATO OMBRE 01/25                    ;06        ;PRETO                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0145  ;ABSTRATO OMBRE 01/25                    ;18        ;ROXO                     ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0145  ;ABSTRATO OMBRE 01/25                    ;37        ;DOURADO                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0146  ;FLORECER DA VOZ 03/25                   ;22        ;CREME                    ;7;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0147  ;TRACOS DE CORAGEM 03/25                 ;08        ;ROSA                     ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.0148  ;FLORESCER 03/25                         ;11        ;LARANJA                  ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.81    ;JULIE 07/21                             ;05        ;VERMELHO                 ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;J5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.47.95    ;AMALIA 04/22                            ;13        ;OFF WHITE                ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;L9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.50.0093  ;ARARA RIO P 50X50                       ;04        ;VERDE                    ;30;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;39    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.50.0151  ; FLORAL BAMBU 09/2017                   ;22        ;CREME                    ;17;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;57    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.50.0151  ; FLORAL BAMBU 09/2017                   ;99        ;AZUL CLARO               ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;57    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.0084  ;ROCK 07/24                              ;01        ;BRANCO                   ;7;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;J3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.0085  ;ROCK 07/24                              ;06        ;PRETO                    ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;J3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.0091  ;BANDANA GLORIOSA 01/25                  ;11        ;LARANJA                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;T6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.0091  ;BANDANA GLORIOSA 01/25                  ;13        ;OFF WHITE                ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;T6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.0091  ;BANDANA GLORIOSA 01/25                  ;31        ;MOSTARDA                 ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;T6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.71    ;SUCURI 07/20                            ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;G6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.73    ;ONÇA CAMUFLADA 07/20                    ;10        ;MULTICOLOR               ;6;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;G6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.78    ;ONÇA TROPICAL 11/20                     ;10        ;MULTICOLOR               ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;H7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.81    ;GEO LISTRA 11/20                        ;90        ;MAGENTA                  ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;H7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.89    ;FLORAL SUNSET 06/21                     ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;I8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.66.94    ;KILIM 09/21                             ;04        ;VERDE                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;J8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0068  ;COCAR 08/22                             ;06        ;PRETO                    ;11;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0069  ;PENAS COCAR 08/22                       ;10        ;MULTICOLOR               ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0071  ;ARARA DO BRASIL 08/22                   ;10        ;MULTICOLOR               ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0072  ;TOURO 08/22                             ;05        ;VERMELHO                 ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;DESCONTINUADO            ;M4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0073  ;JULIE 08/22                             ;05        ;VERMELHO                 ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0075  ;PENAS AQUARELA 09/22                    ;10        ;MULTICOLOR               ;8;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0076  ;PELOURINHO 09/22                        ;10        ;MULTICOLOR               ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0077  ;PAISAGEM BRASILEIRA 11/22               ;10        ;MULTICOLOR               ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0078  ;ANIMAL PRINT ZEBRA 11/22                ;09        ;MARROM                   ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0082  ;EMPODERE-SE 03/13                       ;107       ;PRETO/OFF WHITE          ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0083  ;MODERN DUBAI 04/23                      ;116       ;TERRA                    ;6;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0085  ;GRAND MOSQUE 04/23                      ;03        ;AZUL                     ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0087  ;AMAZÔNIA INDÍGENA 05/23                 ;110       ;AZUL/LARANJA             ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0088  ;CERRADO 05/23                           ;116       ;TERRA                    ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0089  ;PANTANAL 05/23                          ;10        ;MULTICOLOR               ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0090  ;MATA ATLÂNTICA 05/23                    ;05        ;VERMELHO                 ;7;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O7    
